Episode,Reward
2126,131.0
2127,116.0
2128,118.0
2129,120.0
2130,147.0
2131,134.0
2132,114.0
2133,127.0
2134,109.0
2135,108.0
2136,133.0
2137,121.0
2138,126.0
2139,113.0
2140,119.0
2141,122.0
2142,117.0
2143,115.0
2144,123.0
2145,126.0
2146,135.0
2147,131.0
2148,149.0
2149,123.0
2150,132.0
2151,135.0
2152,116.0
2153,129.0
2154,112.0
2155,120.0
2156,115.0
2157,125.0
2158,116.0
2159,153.0
2160,128.0
2161,137.0
2162,130.0
2163,138.0
2164,123.0
2165,136.0
2166,126.0
2167,150.0
2168,152.0
2169,138.0
2170,119.0
2171,128.0
2172,139.0
2173,128.0
2174,142.0
2175,142.0
2176,124.0
2177,136.0
2178,156.0
2179,149.0
2180,130.0
2181,157.0
2182,177.0
2183,129.0
2184,176.0
2185,127.0
2186,143.0
2187,164.0
2188,150.0
2189,132.0
2190,226.0
2191,161.0
2192,134.0
2193,135.0
2194,248.0
2195,153.0
2196,232.0
2197,129.0
2198,167.0
2199,125.0
2200,161.0
2201,134.0
2202,142.0
2203,156.0
2204,203.0
2205,134.0
2206,238.0
2207,139.0
2208,141.0
2209,133.0
2210,141.0
2211,150.0
2212,128.0
2213,134.0
2214,136.0
2215,129.0
2216,151.0
2217,159.0
2218,136.0
2219,152.0
2220,135.0
2221,126.0
2222,219.0
2223,155.0
2224,143.0
2225,149.0
2226,152.0
2227,137.0
2228,137.0
2229,157.0
2230,143.0
2231,149.0
2232,141.0
2233,136.0
2234,143.0
2235,143.0
2236,144.0
2237,136.0
2238,141.0
2239,148.0
2240,148.0
2241,144.0
2242,153.0
2243,147.0
2244,139.0
2245,148.0
2246,143.0
2247,170.0
2248,176.0
2249,144.0
2250,145.0
2251,143.0
2252,152.0
2253,142.0
2254,132.0
2255,139.0
2256,153.0
2257,145.0
2258,144.0
2259,151.0
2260,146.0
2261,140.0
2262,142.0
2263,135.0
2264,141.0
2265,136.0
2266,142.0
2267,142.0
2268,154.0
2269,165.0
2270,146.0
2271,153.0
2272,145.0
2273,144.0
2274,150.0
2275,442.0
2276,437.0
2277,139.0
2278,156.0
2279,154.0
2280,143.0
2281,146.0
2282,142.0
2283,151.0
2284,155.0
2285,153.0
2286,546.0
2287,467.0
2288,198.0
2289,183.0
2290,160.0
2291,163.0
2292,1531.0
2293,157.0
2294,205.0
2295,146.0
2296,171.0
2297,151.0
2298,182.0
2299,168.0
2300,165.0
2301,161.0
2302,11608.0
2303,20570.0
2304,1708.0
2305,397.0
2306,154.0
2307,839.0
2308,271.0
2309,260.0
2310,163.0
2311,117.0
2312,304.0
2313,9967.0
2314,7593.0
2315,1350.0
2316,720.0
2317,75.0
2318,74.0
2319,1572.0
2320,431.0
2321,106.0
2322,5938.0
2323,684.0
2324,410.0
2325,639.0
2326,296.0
2327,525.0
2328,1934.0
2329,14892.0
2330,2045.0
2331,33862.0
2332,31.0
2333,27.0
2334,28.0
2335,33.0
2336,484.0
2337,275.0
2338,164.0
2339,275.0
2340,694.0
2341,41818.0
2342,1362.0
2343,251.0
2344,511.0
2345,276.0
2346,359.0
2347,173.0
2348,230.0
2349,348.0
2350,203.0
2351,280.0
2352,234.0
2353,289.0
2354,190.0
2355,203.0
2356,162.0
2357,171.0
2358,273.0
2359,237.0
2360,173.0
2361,221.0
2362,337.0
2363,288.0
2364,1304.0
2365,397.0
2366,206.0
2367,192.0
2368,195.0
2369,199.0
2370,292.0
2371,162.0
2372,206.0
2373,186.0
2374,158.0
2375,203.0
2376,191.0
2377,178.0
2378,197.0
2379,146.0
2380,162.0
2381,167.0
2382,431.0
2383,216.0
2384,208.0
2385,162.0
2386,143.0
2387,421.0
2388,307.0
2389,120.0
2390,162.0
2391,140.0
2392,124.0
2393,121.0
2394,141.0
2395,116.0
2396,145.0
2397,121.0
2398,183.0
2399,114.0
2400,120.0
2401,120.0
2402,115.0
2403,113.0
2404,114.0
2405,374.0
2406,114.0
2407,112.0
2408,124.0
2409,116.0
2410,132.0
2411,109.0
2412,111.0
2413,140.0
2414,113.0
2415,104.0
2416,108.0
2417,128.0
2418,107.0
2419,107.0
2420,106.0
2421,112.0
2422,108.0
2423,101.0
2424,104.0
2425,110.0
2426,103.0
2427,106.0
2428,105.0
2429,100.0
2430,108.0
2431,110.0
2432,110.0
2433,108.0
2434,105.0
2435,102.0
2436,106.0
2437,105.0
2438,104.0
2439,107.0
2440,116.0
2441,112.0
2442,110.0
2443,123.0
2444,103.0
2445,109.0
2446,117.0
2447,111.0
2448,115.0
2449,107.0
2450,104.0
2451,103.0
2452,105.0
2453,110.0
2454,110.0
2455,108.0
2456,116.0
2457,118.0
2458,108.0
2459,116.0
2460,122.0
2461,107.0
2462,129.0
2463,113.0
2464,109.0
2465,112.0
2466,106.0
2467,109.0
2468,113.0
2469,110.0
2470,127.0
2471,113.0
2472,135.0
2473,105.0
2474,113.0
2475,152.0
2476,119.0
2477,109.0
2478,114.0
2479,126.0
2480,108.0
2481,124.0
2482,142.0
2483,109.0
2484,126.0
2485,108.0
2486,131.0
2487,125.0
2488,133.0
2489,111.0
2490,113.0
2491,111.0
2492,110.0
2493,112.0
2494,122.0
2495,111.0
2496,120.0
2497,157.0
2498,106.0
2499,114.0
2500,108.0
2501,145.0
2502,132.0
2503,108.0
2504,113.0
2505,140.0
2506,112.0
2507,107.0
2508,139.0
2509,128.0
2510,108.0
2511,127.0
2512,109.0
2513,142.0
2514,122.0
2515,172.0
2516,114.0
2517,108.0
2518,117.0
2519,136.0
2520,856.0
2521,117.0
2522,1901.0
2523,183.0
2524,819.0
2525,136.0
2526,163.0
2527,157.0
2528,209.0
2529,149.0
2530,147.0
2531,125.0
2532,123.0
2533,174.0
2534,399.0
2535,159.0
2536,143.0
2537,151.0
2538,174.0
2539,152.0
2540,169.0
2541,141.0
2542,167.0
2543,139.0
2544,156.0
2545,164.0
2546,202.0
2547,179.0
2548,182.0
2549,373.0
2550,183.0
2551,231.0
2552,344.0
2553,232.0
2554,2675.0
2555,490.0
2556,213.0
2557,186.0
2558,151.0
2559,169.0
2560,162.0
2561,143.0
2562,42742.0
2563,233.0
2564,243.0
2565,316.0
2566,1338.0
2567,201.0
2568,823.0
2569,234.0
2570,113.0
2571,125.0
2572,54.0
2573,30.0
2574,46.0
2575,1196.0
2576,56.0
2577,99.0
2578,103.0
2579,343.0
2580,92.0
2581,118.0
2582,107.0
2583,154.0
2584,256.0
2585,386.0
2586,284.0
2587,171.0
2588,302.0
2589,257.0
2590,345.0
2591,18044.0
2592,135.0
2593,113.0
2594,117.0
2595,108.0
2596,128.0
2597,107.0
2598,111.0
2599,99.0
2600,127.0
2601,110.0
2602,102.0
2603,121.0
2604,100.0
2605,122.0
2606,121.0
2607,107.0
2608,104.0
2609,117.0
2610,107.0
2611,107.0
2612,113.0
2613,117.0
2614,122.0
2615,110.0
2616,119.0
2617,116.0
2618,115.0
2619,110.0
2620,128.0
2621,124.0
2622,111.0
2623,114.0
2624,116.0
2625,127.0
2626,144.0
2627,127.0
2628,126.0
2629,119.0
2630,109.0
2631,116.0
2632,111.0
2633,121.0
2634,111.0
2635,122.0
2636,122.0
2637,104.0
2638,123.0
2639,108.0
2640,118.0
2641,119.0
2642,127.0
2643,113.0
2644,123.0
2645,117.0
2646,114.0
2647,113.0
2648,140.0
2649,130.0
2650,123.0
2651,120.0
2652,123.0
2653,117.0
2654,121.0
2655,114.0
2656,118.0
2657,122.0
2658,105.0
2659,103.0
2660,114.0
2661,119.0
2662,104.0
2663,115.0
2664,124.0
2665,119.0
2666,139.0
2667,116.0
2668,130.0
2669,125.0
2670,116.0
2671,130.0
2672,114.0
2673,119.0
2674,129.0
2675,130.0
2676,118.0
2677,113.0
2678,119.0
2679,122.0
2680,119.0
2681,152.0
2682,118.0
2683,126.0
2684,119.0
2685,134.0
2686,124.0
2687,135.0
2688,132.0
2689,125.0
2690,120.0
2691,121.0
2692,111.0
2693,116.0
2694,126.0
2695,120.0
2696,118.0
2697,117.0
2698,122.0
2699,128.0
2700,114.0
2701,113.0
2702,118.0
2703,119.0
2704,120.0
2705,123.0
2706,124.0
2707,117.0
2708,120.0
2709,118.0
2710,126.0
2711,116.0
2712,118.0
2713,123.0
2714,123.0
2715,111.0
2716,112.0
2717,126.0
2718,130.0
2719,122.0
2720,119.0
2721,104.0
2722,121.0
2723,119.0
2724,133.0
2725,109.0
2726,123.0
2727,121.0
2728,122.0
2729,121.0
2730,134.0
2731,141.0
2732,128.0
2733,136.0
2734,120.0
2735,131.0
2736,122.0
2737,124.0
2738,138.0
2739,132.0
2740,124.0
2741,122.0
2742,115.0
2743,124.0
2744,135.0
2745,125.0
2746,130.0
2747,101.0
2748,124.0
2749,132.0
2750,130.0
2751,119.0
2752,128.0
2753,133.0
2754,121.0
2755,121.0
2756,125.0
2757,132.0
2758,113.0
2759,129.0
2760,91.0
2761,134.0
2762,122.0
2763,87.0
2764,135.0
2765,117.0
2766,118.0
2767,114.0
2768,117.0
2769,123.0
2770,127.0
2771,129.0
2772,124.0
2773,121.0
2774,123.0
2775,124.0
2776,121.0
2777,126.0
2778,63.0
2779,145.0
2780,131.0
2781,126.0
2782,127.0
2783,102.0
2784,123.0
2785,130.0
2786,123.0
2787,113.0
2788,114.0
2789,113.0
2790,125.0
2791,122.0
2792,94.0
2793,126.0
2794,126.0
2795,118.0
2796,132.0
2797,118.0
2798,129.0
2799,120.0
2800,129.0
2801,130.0
2802,127.0
2803,119.0
2804,124.0
2805,131.0
2806,18195.0
2807,70.0
2808,57.0
2809,87.0
2810,125.0
2811,120.0
2812,81.0
2813,123.0
2814,127.0
2815,42.0
2816,130.0
2817,112.0
2818,131.0
2819,64.0
2820,57.0
2821,116.0
2822,68.0
2823,118.0
2824,127.0
2825,135.0
2826,122.0
2827,127.0
2828,130.0
2829,129.0
2830,72.0
2831,130.0
2832,52.0
2833,120.0
2834,58.0
2835,71.0
2836,60.0
2837,136.0
2838,117.0
2839,59.0
2840,124.0
2841,122.0
2842,118.0
2843,118.0
2844,133.0
2845,124.0
2846,82.0
2847,124.0
2848,63.0
2849,42.0
2850,119.0
2851,95.0
2852,130.0
2853,125.0
2854,140.0
2855,107.0
2856,61.0
2857,130.0
2858,61.0
2859,85.0
2860,87.0
2861,98.0
2862,136.0
2863,107.0
2864,113.0
2865,118.0
2866,131.0
2867,135.0
2868,144.0
2869,145.0
2870,149.0
2871,106.0
2872,140.0
2873,164.0
2874,130.0
2875,148.0
2876,149.0
2877,124.0
2878,162.0
2879,140.0
2880,157.0
2881,117.0
2882,146.0
2883,150.0
2884,119.0
2885,142.0
2886,136.0
2887,175.0
2888,141.0
2889,144.0
2890,176.0
2891,194.0
2892,172.0
2893,129.0
2894,123.0
2895,159.0
2896,170.0
2897,143.0
2898,172.0
2899,140.0
2900,174.0
2901,165.0
2902,127.0
2903,132.0
2904,123.0
2905,154.0
2906,158.0
2907,142.0
2908,144.0
2909,162.0
2910,112.0
2911,166.0
2912,132.0
2913,148.0
2914,165.0
2915,140.0
2916,123.0
2917,155.0
2918,124.0
2919,114.0
2920,127.0
2921,153.0
2922,116.0
2923,142.0
2924,147.0
2925,135.0
2926,123.0
2927,112.0
2928,127.0
2929,120.0
2930,116.0
2931,99.0
2932,124.0
2933,127.0
2934,132.0
2935,165.0
2936,138.0
2937,157.0
2938,137.0
2939,167.0
2940,113.0
2941,110.0
2942,125.0
2943,112.0
2944,130.0
2945,124.0
2946,141.0
2947,103.0
2948,158.0
2949,125.0
2950,113.0
2951,128.0
2952,190.0
2953,126.0
2954,133.0
2955,131.0
2956,125.0
2957,128.0
2958,119.0
2959,102.0
2960,211.0
2961,123.0
2962,178.0
2963,218.0
2964,113.0
2965,124.0
2966,168.0
2967,93.0
2968,255.0
2969,84.0
2970,202.0
2971,120.0
2972,211.0
2973,150.0
2974,146.0
2975,17928.0
2976,21437.0
2977,977.0
2978,450.0
2979,561.0
2980,208.0
2981,179.0
2982,82.0
2983,361.0
2984,612.0
2985,181.0
2986,195.0
2987,191.0
2988,178.0
2989,165.0
2990,163.0
2991,175.0
2992,187.0
2993,177.0
2994,219.0
2995,222.0
2996,202.0
2997,166.0
2998,174.0
2999,156.0
3000,165.0
3001,153.0
3002,156.0
3003,451.0
3004,186.0
3005,198.0
3006,180.0
3007,157.0
3008,825.0
3009,398.0
3010,166.0
3011,167.0
3012,170.0
3013,138.0
3014,492.0
3015,340.0
3016,356.0
3017,645.0
3018,193.0
3019,129.0
3020,348.0
3021,147.0
3022,148.0
3023,135.0
3024,149.0
3025,192.0
3026,163.0
3027,226.0
3028,154.0
3029,144.0
3030,131.0
3031,131.0
3032,137.0
3033,148.0
3034,130.0
3035,140.0
3036,138.0
3037,161.0
3038,139.0
3039,166.0
3040,268.0
3041,160.0
3042,127.0
3043,381.0
3044,126.0
3045,138.0
3046,39.0
3047,292.0
3048,142.0
3049,167.0
3050,82.0
3051,127.0
3052,197.0
3053,120.0
3054,234.0
3055,162.0
3056,148.0
3057,117.0
3058,283.0
3059,131.0
3060,132.0
3061,141.0
3062,141.0
3063,135.0
3064,133.0
3065,116.0
3066,120.0
3067,130.0
3068,118.0
3069,124.0
3070,131.0
3071,116.0
3072,124.0
3073,129.0
3074,126.0
3075,126.0
3076,123.0
3077,108.0
3078,119.0
3079,116.0
3080,127.0
3081,129.0
3082,121.0
3083,122.0
3084,131.0
3085,129.0
3086,142.0
3087,128.0
3088,125.0
3089,133.0
3090,132.0
3091,127.0
3092,129.0
3093,140.0
3094,140.0
3095,125.0
3096,134.0
3097,118.0
3098,134.0
3099,124.0
3100,150.0
3101,141.0
3102,160.0
3103,147.0
3104,126.0
3105,144.0
3106,159.0
3107,146.0
3108,165.0
3109,141.0
3110,156.0
3111,162.0
3112,172.0
3113,173.0
3114,153.0
3115,189.0
3116,169.0
3117,162.0
3118,148.0
3119,147.0
3120,166.0
3121,183.0
3122,166.0
3123,171.0
3124,153.0
3125,151.0
3126,167.0
3127,149.0
3128,141.0
3129,145.0
3130,151.0
3131,153.0
3132,221.0
3133,153.0
3134,149.0
3135,174.0
3136,192.0
3137,218.0
3138,341.0
3139,49.0
3140,74.0
3141,142.0
3142,161.0
3143,58.0
3144,158.0
3145,197.0
3146,298.0
3147,172.0
3148,154.0
3149,204.0
3150,169.0
3151,164.0
3152,191.0
3153,154.0
3154,276.0
3155,271.0
3156,180.0
3157,302.0
3158,332.0
3159,142.0
3160,362.0
3161,165.0
3162,337.0
3163,323.0
3164,171.0
3165,276.0
3166,443.0
3167,390.0
3168,431.0
3169,140.0
3170,440.0
3171,137.0
3172,173.0
3173,432.0
3174,419.0
3175,140.0
3176,148.0
3177,153.0
3178,142.0
3179,274.0
3180,174.0
3181,425.0
3182,133.0
3183,150.0
3184,141.0
3185,129.0
3186,168.0
3187,142.0
3188,157.0
3189,129.0
3190,478.0
3191,145.0
3192,141.0
3193,189.0
3194,147.0
3195,162.0
3196,153.0
3197,142.0
3198,144.0
3199,148.0
3200,133.0
3201,153.0
3202,425.0
3203,178.0
3204,129.0
3205,165.0
3206,145.0
3207,196.0
3208,140.0
3209,140.0
3210,136.0
3211,126.0
3212,202.0
3213,132.0
3214,130.0
3215,146.0
3216,229.0
3217,170.0
3218,127.0
3219,151.0
3220,135.0
3221,139.0
3222,133.0
3223,174.0
3224,132.0
3225,134.0
3226,190.0
3227,137.0
3228,172.0
3229,118.0
3230,138.0
3231,135.0
3232,151.0
3233,129.0
3234,125.0
3235,169.0
3236,135.0
3237,182.0
3238,139.0
3239,131.0
3240,132.0
3241,135.0
3242,144.0
3243,130.0
3244,135.0
3245,127.0
3246,128.0
3247,127.0
3248,132.0
3249,142.0
3250,127.0
3251,134.0
3252,136.0
3253,128.0
3254,125.0
3255,137.0
3256,125.0
3257,114.0
3258,129.0
3259,132.0
3260,130.0
3261,127.0
3262,133.0
3263,131.0
3264,130.0
3265,129.0
3266,106.0
3267,130.0
3268,127.0
3269,130.0
3270,117.0
3271,137.0
3272,133.0
3273,132.0
3274,121.0
3275,132.0
3276,117.0
3277,134.0
3278,119.0
3279,114.0
3280,136.0
3281,110.0
3282,131.0
3283,117.0
3284,140.0
3285,178.0
3286,129.0
3287,133.0
3288,132.0
3289,127.0
3290,121.0
3291,148.0
3292,142.0
3293,120.0
3294,141.0
3295,258.0
3296,130.0
3297,18127.0
3298,123.0
3299,117.0
3300,5284.0
3301,34672.0
3302,202.0
3303,174.0
3304,100.0
3305,245.0
3306,137.0
3307,131.0
3308,183.0
3309,126.0
3310,112.0
3311,142.0
3312,148.0
3313,127.0
3314,108.0
3315,148.0
3316,124.0
3317,155.0
3318,311.0
3319,110.0
3320,119.0
3321,115.0
3322,181.0
3323,126.0
3324,125.0
3325,144.0
3326,173.0
3327,167.0
3328,130.0
3329,134.0
3330,166.0
3331,284.0
3332,119.0
3333,174.0
3334,144.0
3335,167.0
3336,176.0
3337,164.0
3338,162.0
3339,330.0
3340,446.0
3341,184.0
3342,398.0
3343,247.0
3344,161.0
3345,178.0
3346,173.0
3347,446.0
3348,249.0
3349,227.0
3350,407.0
3351,340.0
3352,215.0
3353,37.0
3354,203.0
3355,145.0
3356,267.0
3357,271.0
3358,143.0
3359,33.0
3360,110.0
3361,114.0
3362,109.0
3363,102.0
3364,99.0
3365,101.0
3366,103.0
3367,134.0
3368,113.0
3369,106.0
3370,109.0
3371,144.0
3372,106.0
3373,104.0
3374,113.0
3375,146.0
3376,112.0
3377,119.0
3378,117.0
3379,135.0
3380,127.0
3381,107.0
3382,145.0
3383,138.0
3384,112.0
3385,121.0
3386,121.0
3387,127.0
3388,344.0
3389,110.0
3390,126.0
3391,115.0
3392,111.0
3393,119.0
3394,119.0
3395,151.0
3396,115.0
3397,119.0
3398,145.0
3399,5600.0
3400,1185.0
3401,11283.0
3402,121.0
3403,127.0
3404,131.0
3405,173.0
3406,224.0
3407,368.0
3408,1545.0
3409,699.0
3410,142.0
3411,301.0
3412,16483.0
3413,446.0
3414,289.0
3415,315.0
3416,297.0
3417,173.0
3418,180.0
3419,815.0
3420,273.0
3421,377.0
3422,299.0
3423,138.0
3424,130.0
3425,454.0
3426,859.0
3427,715.0
3428,282.0
3429,534.0
3430,690.0
3431,325.0
3432,318.0
3433,318.0
3434,304.0
3435,338.0
3436,316.0
3437,380.0
3438,322.0
3439,295.0
3440,353.0
3441,337.0
3442,287.0
3443,179.0
3444,342.0
3445,743.0
3446,264.0
3447,174.0
3448,1189.0
3449,2549.0
3450,268.0
3451,295.0
3452,254.0
3453,685.0
3454,262.0
3455,248.0
3456,276.0
3457,276.0
3458,302.0
3459,249.0
3460,709.0
3461,311.0
3462,3045.0
3463,279.0
3464,232.0
3465,274.0
3466,240.0
3467,809.0
3468,287.0
3469,660.0
3470,2636.0
3471,268.0
3472,506.0
3473,12156.0
3474,32355.0
3475,102.0
3476,100.0
3477,100.0
3478,94.0
3479,125.0
3480,184.0
3481,125.0
3482,108.0
3483,111.0
3484,119.0
3485,130.0
3486,144.0
3487,116.0
3488,115.0
3489,118.0
3490,103.0
3491,110.0
3492,134.0
3493,140.0
3494,125.0
3495,138.0
3496,378.0
3497,198.0
3498,218.0
3499,1718.0
3500,1708.0
3501,142.0
3502,130.0
3503,104.0
3504,111.0
3505,132.0
3506,149.0
3507,115.0
3508,178.0
3509,153.0
3510,238.0
3511,111.0
3512,118.0
3513,109.0
3514,132.0
3515,105.0
3516,207.0
3517,117.0
3518,103.0
3519,115.0
3520,104.0
3521,114.0
3522,123.0
3523,103.0
3524,108.0
3525,101.0
3526,122.0
3527,106.0
3528,103.0
3529,125.0
3530,114.0
3531,129.0
3532,103.0
3533,102.0
3534,109.0
3535,112.0
3536,129.0
3537,105.0
3538,108.0
3539,97.0
3540,128.0
3541,102.0
3542,102.0
3543,127.0
3544,78.0
3545,103.0
3546,108.0
3547,103.0
3548,95.0
3549,111.0
3550,96.0
3551,98.0
3552,123.0
3553,110.0
3554,110.0
3555,110.0
3556,107.0
3557,126.0
3558,109.0
3559,113.0
3560,105.0
3561,100.0
3562,96.0
3563,102.0
3564,118.0
3565,100.0
3566,118.0
3567,121.0
3568,110.0
3569,117.0
3570,104.0
3571,100.0
3572,99.0
3573,97.0
3574,102.0
3575,99.0
3576,132.0
3577,120.0
3578,111.0
3579,112.0
3580,97.0
3581,110.0
3582,113.0
3583,99.0
3584,103.0
3585,100.0
3586,111.0
3587,104.0
3588,106.0
3589,120.0
3590,127.0
3591,111.0
3592,140.0
3593,111.0
3594,112.0
3595,117.0
3596,113.0
3597,119.0
3598,133.0
3599,107.0
3600,101.0
3601,106.0
3602,111.0
3603,115.0
3604,103.0
3605,139.0
3606,103.0
3607,136.0
3608,107.0
3609,105.0
3610,98.0
3611,101.0
3612,108.0
3613,112.0
3614,115.0
3615,115.0
3616,107.0
3617,121.0
3618,112.0
3619,108.0
3620,108.0
3621,112.0
3622,122.0
3623,113.0
3624,109.0
3625,109.0
3626,116.0
3627,103.0
3628,104.0
3629,104.0
3630,118.0
3631,105.0
3632,131.0
3633,106.0
3634,123.0
3635,121.0
3636,108.0
3637,103.0
3638,114.0
3639,108.0
3640,127.0
3641,121.0
3642,122.0
3643,99.0
3644,106.0
3645,107.0
3646,122.0
3647,111.0
3648,109.0
3649,96.0
3650,118.0
3651,102.0
3652,107.0
3653,109.0
3654,109.0
3655,103.0
3656,114.0
3657,103.0
3658,111.0
3659,125.0
3660,102.0
3661,106.0
3662,101.0
3663,115.0
3664,105.0
3665,101.0
3666,104.0
3667,108.0
3668,120.0
3669,112.0
3670,119.0
3671,112.0
3672,118.0
3673,110.0
3674,99.0
3675,100.0
3676,114.0
3677,103.0
3678,107.0
3679,120.0
3680,111.0
3681,115.0
3682,120.0
3683,120.0
3684,125.0
3685,14.0
3686,115.0
3687,114.0
3688,138.0
3689,102.0
3690,98.0
3691,105.0
3692,106.0
3693,120.0
3694,119.0
3695,111.0
3696,105.0
3697,111.0
3698,105.0
3699,111.0
3700,107.0
3701,104.0
3702,105.0
3703,101.0
3704,108.0
3705,93.0
3706,103.0
3707,113.0
3708,108.0
3709,73.0
3710,98.0
3711,71.0
3712,104.0
3713,124.0
3714,109.0
3715,92.0
3716,101.0
3717,148.0
3718,76.0
3719,89.0
3720,121.0
3721,98.0
3722,128.0
3723,103.0
3724,106.0
3725,100.0
3726,98.0
3727,109.0
3728,147.0
3729,107.0
3730,95.0
3731,113.0
3732,104.0
3733,110.0
3734,99.0
3735,91.0
3736,95.0
3737,97.0
3738,103.0
3739,100.0
3740,97.0
3741,101.0
3742,99.0
3743,102.0
3744,141.0
3745,108.0
3746,104.0
3747,111.0
3748,103.0
3749,114.0
3750,102.0
3751,111.0
3752,146.0
3753,104.0
3754,105.0
3755,102.0
3756,101.0
3757,97.0
3758,100.0
3759,96.0
3760,99.0
3761,103.0
3762,102.0
3763,120.0
3764,102.0
3765,123.0
3766,101.0
3767,106.0
3768,231.0
3769,109.0
3770,350.0
3771,129.0
3772,99.0
3773,126.0
3774,102.0
3775,359.0
3776,107.0
3777,98.0
3778,112.0
3779,85.0
3780,107.0
3781,112.0
3782,94.0
3783,94.0
3784,333.0
3785,111.0
3786,98.0
3787,102.0
3788,110.0
3789,109.0
3790,396.0
3791,114.0
3792,107.0
3793,106.0
3794,112.0
3795,103.0
3796,109.0
3797,104.0
3798,104.0
3799,92.0
3800,104.0
3801,100.0
3802,107.0
3803,106.0
3804,107.0
3805,92.0
3806,106.0
3807,247.0
3808,101.0
3809,13.0
3810,156.0
3811,98.0
3812,90.0
3813,88.0
3814,106.0
3815,114.0
3816,111.0
3817,94.0
3818,94.0
3819,93.0
3820,99.0
3821,166.0
3822,316.0
3823,37195.0
3824,1832.0
3825,182.0
3826,137.0
3827,175.0
3828,334.0
3829,148.0
3830,139.0
3831,134.0
3832,163.0
3833,169.0
3834,188.0
3835,208.0
3836,181.0
3837,1367.0
3838,18.0
3839,135.0
3840,79.0
3841,222.0
3842,228.0
3843,743.0
3844,1011.0
3845,85.0
3846,458.0
3847,215.0
3848,81.0
3849,410.0
3850,307.0
3851,288.0
3852,276.0
3853,282.0
3854,382.0
3855,216.0
3856,380.0
3857,181.0
3858,182.0
3859,174.0
3860,157.0
3861,153.0
3862,142.0
3863,216.0
3864,254.0
3865,102.0
3866,213.0
3867,331.0
3868,219.0
3869,244.0
3870,214.0
3871,211.0
3872,195.0
3873,97.0
3874,160.0
3875,173.0
3876,166.0
3877,326.0
3878,130.0
3879,350.0
3880,151.0
3881,187.0
3882,190.0
3883,183.0
3884,171.0
3885,131.0
3886,133.0
3887,179.0
3888,108.0
3889,121.0
3890,174.0
3891,119.0
3892,125.0
3893,167.0
3894,173.0
3895,162.0
3896,135.0
3897,174.0
3898,112.0
3899,169.0
3900,108.0
3901,169.0
3902,120.0
3903,156.0
3904,121.0
3905,172.0
3906,132.0
3907,110.0
3908,161.0
3909,162.0
3910,160.0
3911,164.0
3912,168.0
3913,160.0
3914,145.0
3915,165.0
3916,173.0
3917,165.0
3918,191.0
3919,185.0
3920,147.0
3921,212.0
3922,174.0
3923,300.0
3924,170.0
3925,172.0
3926,273.0
3927,265.0
3928,162.0
3929,292.0
3930,156.0
3931,156.0
3932,168.0
3933,249.0
3934,166.0
3935,167.0
3936,169.0
3937,157.0
3938,270.0
3939,160.0
3940,165.0
3941,180.0
3942,171.0
3943,181.0
3944,173.0
3945,158.0
3946,169.0
3947,158.0
3948,144.0
3949,176.0
3950,156.0
3951,176.0
3952,170.0
3953,244.0
3954,142.0
3955,149.0
3956,161.0
3957,168.0
3958,155.0
3959,243.0
3960,124.0
3961,155.0
3962,211.0
3963,151.0
3964,215.0
3965,179.0
3966,159.0
3967,170.0
3968,165.0
3969,175.0
3970,162.0
3971,165.0
3972,165.0
3973,154.0
3974,155.0
3975,166.0
3976,149.0
3977,187.0
3978,144.0
3979,150.0
3980,138.0
3981,143.0
3982,166.0
3983,141.0
3984,163.0
3985,145.0
3986,206.0
3987,147.0
3988,147.0
3989,149.0
3990,201.0
3991,141.0
3992,157.0
3993,142.0
3994,228.0
3995,140.0
3996,203.0
3997,165.0
3998,147.0
3999,153.0
4000,148.0
4001,153.0
4002,151.0
4003,152.0
4004,146.0
4005,149.0
4006,142.0
4007,147.0
4008,147.0
4009,157.0
4010,150.0
4011,264.0
4012,147.0
4013,204.0
4014,153.0
4015,207.0
4016,152.0
4017,146.0
4018,138.0
4019,278.0
4020,155.0
4021,229.0
4022,160.0
4023,158.0
4024,152.0
4025,150.0
4026,248.0
4027,157.0
4028,161.0
4029,252.0
4030,158.0
4031,237.0
4032,157.0
4033,165.0
4034,181.0
4035,142.0
4036,169.0
4037,201.0
4038,160.0
4039,174.0
4040,169.0
4041,175.0
4042,417.0
4043,237.0
4044,188.0
4045,310.0
4046,291.0
4047,430.0
4048,471.0
4049,544.0
4050,509.0
4051,177.0
4052,202.0
4053,539.0
4054,451.0
4055,381.0
4056,460.0
4057,299.0
4058,495.0
4059,1180.0
4060,1272.0
4061,12785.0
4062,5820.0
4063,3726.0
4064,452.0
4065,16592.0
4066,17.0
4067,15.0
4068,20579.0
4069,334.0
4070,236.0
4071,1259.0
4072,303.0
4073,662.0
4074,1921.0
4075,349.0
4076,417.0
4077,25256.0
4078,21043.0
4079,18772.0
4080,33.0
4081,29.0
4082,63.0
4083,25.0
4084,24.0
4085,27.0
4086,26.0
4087,171.0
4088,320.0
4089,270.0
4090,502.0
4091,110.0
4092,376.0
4093,7906.0
4094,210.0
4095,877.0
4096,225.0
4097,1502.0
4098,262.0
4099,337.0
4100,747.0
4101,2863.0
4102,430.0
4103,449.0
4104,317.0
4105,283.0
4106,239.0
4107,576.0
4108,581.0
4109,634.0
4110,332.0
4111,189.0
4112,340.0
4113,3987.0
4114,306.0
4115,273.0
